422	282	64	136
419	282	61	137
415	282	61	137
415	281	63	138
420	280	64	138
423	280	66	137
424	279	69	138
417	282	76	135
409	281	81	135
402	282	82	136
396	283	82	136
386	284	81	139
373	287	81	138
364	290	80	138
356	292	75	136
350	292	71	136
346	291	64	137
335	291	65	136
332	293	67	135
329	292	70	135
329	290	72	136
329	289	79	135
333	288	86	137
338	286	88	136
340	286	89	135
339	287	90	134
338	286	86	135
331	288	73	135
322	288	70	134
313	293	66	132
302	290	60	136
287	291	58	135
269	295	57	134
257	295	59	134
244	294	66	136
234	297	70	134
226	295	78	138
225	295	78	137
225	294	81	138
228	295	83	137
233	294	83	137
239	293	79	138
248	292	74	139
248	289	73	140
250	289	68	139
250	288	60	140
241	288	60	139
224	289	64	140
207	290	66	141
198	289	61	143
190	289	59	143
181	293	58	139
174	294	57	140
172	294	56	140
167	294	59	142
168	293	60	143
164	292	65	143
160	291	73	144
166	289	73	147
176	287	73	148
187	284	71	149
195	283	72	148
208	281	69	149
210	282	68	147
205	281	69	149
198	280	68	150
191	282	66	148
181	283	66	148
165	283	67	150
150	283	70	150
136	285	70	151
123	285	67	152
112	287	67	152
104	288	67	152
100	289	68	153
99	288	71	152
98	287	76	154
100	286	81	156
107	283	83	158
113	283	85	160
122	282	87	160
127	281	92	160
135	281	93	159
150	281	82	159
154	281	74	156
153	281	72	159
146	279	71	160
132	280	74	160
112	279	72	163
97	279	75	162
77	278	82	164
63	278	84	165
51	278	86	164
45	279	80	163
43	278	80	165
43	278	81	165
40	279	85	165
42	279	87	166
51	280	89	166
61	279	87	168
74	280	84	167
82	280	85	168
89	279	85	169
98	279	82	168
100	278	82	168
103	278	79	169
105	277	79	169
105	276	77	169
100	276	77	170
95	276	75	170
89	276	75	171
80	277	75	171
71	277	76	173
61	278	74	173
54	279	74	172
48	279	72	171
46	280	69	170
45	281	69	171
43	281	72	170
44	280	75	172
46	279	79	174
55	278	78	177
65	278	77	176
78	279	73	175
83	279	70	173
84	280	70	173
76	279	75	174
68	278	76	175
52	277	82	176
35	276	84	179
20	275	87	181
2	274	87	182
0	273	71	183
0	275	54	179
1	274	41	179
0	273	36	177
0	267	32	178
3	267	29	181
0	270	31	178
6	292	32	155
0	293	34	147
5	312	40	127
0	300	36	138
90	307	64	128
76	302	69	133
58	301	72	135
45	302	68	138
36	305	68	137
29	308	65	136
25	309	65	136
26	310	67	134
28	310	68	134
32	311	69	138
39	314	79	133
47	314	80	134
55	315	84	132
62	317	87	131
70	318	87	130
2	301	71	164
0	298	80	168
0	294	82	174
1	290	84	177
0	286	80	180
0	282	74	180
0	282	74	179
2	281	67	180
0	280	61	182
0	280	51	184
0	279	46	185
3	280	51	182
2	289	61	160
1	312	66	138
3	309	64	142
2	294	67	161
0	275	71	185
1	275	73	191
0	278	71	188
0	280	87	188
6	279	101	191
16	281	109	195
30	282	107	193
52	285	110	190
78	283	108	189
99	281	108	189
120	276	89	191
135	274	85	190
147	273	80	189
154	271	83	187
158	271	89	186
157	270	91	187
152	270	93	187
146	270	97	188
139	268	99	190
137	269	97	190
132	271	95	188
129	270	92	191
127	270	85	189
124	273	84	186
120	275	85	187
110	276	94	187
114	279	99	187
119	282	108	185
126	281	114	185
142	282	113	186
154	282	111	185
166	282	110	185
180	279	110	187
193	277	108	186
204	275	104	184
211	270	101	187
215	267	98	187
218	266	96	186
219	265	89	187
216	266	88	186
211	266	88	188
206	269	87	186
201	269	87	188
195	270	85	187
190	271	84	186
183	272	84	184
171	272	87	183
158	271	90	184
147	273	90	183
133	276	92	179
127	274	90	183
123	273	87	183
118	275	84	183
116	276	83	183
117	277	79	184
118	279	77	183
119	280	79	182
124	282	77	182
127	283	79	183
139	286	78	180
147	286	79	182
156	285	79	182
165	286	81	180
174	286	85	179
184	286	89	177
196	286	89	176
209	284	88	178
220	284	88	177
233	284	83	174
241	280	82	174
251	281	80	171
258	277	79	172
265	273	74	172
267	274	75	171
267	274	77	170
262	271	80	172
256	274	79	171
248	274	78	171
241	274	80	172
233	273	78	173
220	277	74	170
211	277	71	170
200	277	72	169
191	280	74	168
184	279	71	169
179	279	68	167
179	277	72	171
177	278	73	170
179	278	75	171
180	278	79	169
189	277	77	173
199	281	75	169
208	286	75	163
219	287	75	162
229	285	81	163
247	285	80	162
253	283	84	164
264	281	83	164
270	280	83	163
272	278	84	165
275	277	84	164
276	277	83	164
270	277	89	163
260	279	95	161
248	282	98	160
224	290	112	153
207	295	116	150
188	301	126	145
171	300	127	145
155	300	127	145
132	303	135	146
119	304	137	144
100	298	126	148
85	297	110	149
77	294	98	154
63	288	83	160
52	286	80	161
40	284	77	162
27	283	74	163
13	282	73	165
0	283	65	165
0	284	50	164
1	283	40	167
0	285	36	157
1	280	36	150
9	304	78	118
17	291	76	134
12	286	85	130
173	301	79	139
182	302	80	138
182	302	78	141
183	302	75	141
183	302	75	140
183	304	76	140
184	304	78	140
188	304	81	139
201	303	75	139
211	303	70	140
214	302	69	141
221	301	66	140
235	301	59	141
237	301	62	142
244	300	61	142
250	300	61	140
255	300	63	141
259	302	68	138
260	303	76	137
260	305	83	136
268	307	84	134
276	310	85	132
290	311	82	133
298	312	85	132
308	311	85	134
318	310	87	134
326	307	91	137
334	301	94	141
338	298	91	142
340	297	91	142
345	295	85	144
350	295	78	144
363	296	68	142
367	295	68	141
369	296	70	142
368	295	72	142
368	296	75	142
366	295	76	142
365	293	80	144
362	294	82	143
357	294	86	144
356	294	86	143
354	294	86	141
350	291	82	143
347	289	73	145
340	289	66	145
332	287	65	145
322	286	64	146
317	285	65	146
312	287	68	144
307	285	74	147
306	287	77	145
304	288	81	145
303	289	86	147
305	289	87	146
309	289	85	147
314	290	79	146
319	290	76	145
323	290	74	145
325	288	69	146
326	288	68	146
325	288	66	145
328	288	65	145
327	289	69	143
327	289	70	142
328	290	71	141
327	291	73	141
328	293	73	139
328	295	73	137
329	297	71	134
328	299	65	132
327	300	62	131
324	304	63	126
324	307	62	123
323	308	64	122
322	311	65	119
321	314	65	116
317	314	68	116
310	313	72	116
307	315	70	114
300	315	74	114
300	316	69	113
298	318	67	111
286	315	73	112
281	316	71	113
277	315	71	114
271	314	71	115
268	314	67	114
267	313	65	115
266	317	62	114
264	316	62	115
261	313	65	118
253	306	71	125
263	313	62	121
262	307	66	126
267	306	65	127
269	302	67	131
273	297	69	134
279	301	69	131
287	307	65	127
286	296	71	137
290	293	74	140
296	290	75	141
300	290	81	141
305	290	81	141
309	289	81	142
311	288	83	142
313	288	82	141
314	287	82	141
313	287	82	141
312	285	81	142
311	286	79	140
308	284	78	142
304	283	74	142
300	282	71	143
295	282	74	142
290	282	73	140
287	282	74	141
280	283	73	140
276	282	73	141
272	282	76	140
269	282	77	141
266	281	78	144
263	283	79	144
264	285	81	145
269	286	79	146
281	285	71	146
287	285	71	144
302	287	64	141
311	286	61	141
315	284	62	142
321	285	59	140
323	284	59	140
331	285	60	140
338	284	58	140
341	282	59	143
346	283	56	139
349	281	54	141
349	281	56	142
349	279	58	141
348	281	61	139
344	282	66	138
339	280	69	144
336	281	70	143
332	280	69	144
332	281	67	142
333	281	64	143
333	284	62	141
328	284	60	143
322	285	62	139
320	285	63	140
317	288	65	136
313	285	66	140
314	286	66	140
314	287	67	140
317	286	66	140
319	286	67	142
322	285	67	144
330	286	64	141
332	287	64	141
335	288	62	142
341	288	58	142
346	290	56	138
350	291	58	138
351	292	61	136
353	291	70	138
344	292	73	139
345	295	76	136
347	295	76	136
346	292	76	138
343	291	78	140
343	292	78	138
345	292	75	137
348	291	69	137
353	291	63	137
358	291	58	138
361	291	56	137
363	291	55	138
357	291	62	136
357	290	67	138
356	289	69	137
354	289	73	137
353	291	73	136
356	291	70	136
361	290	65	137
365	291	63	136
366	291	64	134
373	292	61	133
379	292	61	132
387	292	59	130
394	292	59	132
400	292	59	131
407	293	59	132
420	292	60	132
426	290	62	133
433	290	60	133
441	290	59	132
445	290	61	133
447	290	58	131
450	288	55	133
453	290	54	132
455	290	52	131
454	290	54	131
448	285	56	136
444	273	55	151
439	264	59	161
430	258	66	169
424	252	74	181
412	249	85	184
402	255	80	178
392	266	79	160
385	279	77	147
378	288	72	142
371	304	71	128
366	299	63	130
364	302	59	131
360	300	60	130
357	298	61	132
353	298	62	135
348	299	63	135
345	302	60	128
344	298	61	132
343	298	59	135
340	298	62	134
338	299	64	134
336	300	64	133
336	298	63	134
335	298	64	133
329	297	63	134
326	298	61	133
323	298	59	134
321	299	55	134
320	297	53	134
319	296	51	137
319	296	50	137
318	294	50	139
318	293	51	140
317	292	53	141
317	291	53	142
318	292	54	142
320	292	52	141
321	292	51	143
321	291	53	142
323	291	52	142
324	292	52	141
324	292	53	141
325	292	53	140
324	292	55	140
323	293	58	140
322	293	61	140
321	292	66	141
319	291	70	142
317	292	73	141
316	292	78	140
315	291	83	140
314	291	84	142
313	290	88	143
313	289	88	143
313	289	88	142
314	288	85	143
314	289	82	144
314	289	80	144
315	288	77	144
315	288	73	145
314	289	73	145
313	288	73	145
311	288	73	146
309	288	74	146
306	289	76	146
304	288	78	144
300	289	81	143
297	288	83	144
295	289	86	144
294	289	87	143
293	290	89	143
296	290	90	143
310	290	79	144
319	291	78	144
423	315	60	117
434	315	53	115
437	315	52	113
440	316	51	114
442	316	52	113
441	317	56	112
442	317	60	113
445	316	59	114
447	316	58	112
450	317	58	112
451	316	60	111
453	315	61	113
452	313	62	114
452	311	63	116
450	311	63	116
447	311	60	115
443	310	59	116
442	310	59	116
441	311	59	116
439	311	60	116
439	309	57	117
435	311	55	117
434	311	57	116
433	310	55	117
432	310	56	116
431	310	56	116
429	311	57	116
427	311	57	116
426	311	57	116
425	310	57	116
424	310	56	118
420	309	56	118
417	309	55	119
414	307	54	122
414	306	54	123
413	305	53	125
416	306	49	122
415	307	48	122
416	307	47	122
417	307	47	121
418	308	47	120
421	309	48	119
424	310	47	115
428	309	48	117
431	309	52	116
436	308	54	118
392	300	65	128
390	292	68	137
390	293	70	136
394	292	67	133
393	293	71	134
251	300	72	134
256	297	71	137
257	297	74	137
260	296	75	138
262	295	75	139
262	293	74	139
267	295	71	138
268	293	70	139
270	292	69	140
272	290	68	141
271	288	69	143
271	286	69	144
271	285	69	145
273	285	70	146
271	284	73	146
271	283	71	146
269	282	74	146
267	282	76	146
264	284	78	143
262	288	77	139
258	294	79	135
253	303	81	126
249	302	82	128
245	300	84	129
241	295	84	135
235	299	85	131
226	286	89	144
220	278	86	151
212	279	77	149
201	279	70	149
194	280	65	150
186	258	67	172
179	257	68	171
174	258	65	171
167	258	61	174
160	256	59	176
154	259	60	177
148	268	61	169
139	272	66	166
127	278	76	160
111	284	91	154
96	294	102	145
89	300	109	141
87	300	105	140
86	303	97	139
85	305	82	139
83	304	70	142
80	302	64	143
66	302	70	143
49	301	82	144
33	302	98	144
21	303	109	144
13	304	118	144
11	306	121	142
11	308	120	141
17	308	110	140
20	309	100	138
25	309	88	140
29	304	82	145
34	302	80	148
37	300	77	149
38	299	76	148
39	298	76	148
39	298	76	148
38	300	78	148
39	302	78	145
41	303	77	144
42	305	77	142
42	306	77	140
41	310	78	137
40	311	78	134
35	315	79	130
33	315	79	129
28	317	81	127
23	316	81	129
17	315	81	130
2	312	86	133
2	311	79	134
0	308	71	137
0	306	61	139
1	306	51	140
1	307	44	139
2	306	37	139
2	339	33	108
0	338	30	110
1	335	28	105
0	330	26	107
1	324	29	117
3	324	38	115
8	313	41	129
3	307	35	131
3	301	41	119
0	304	38	129
6	303	44	126
107	296	57	137
101	296	85	140
89	297	101	140
86	297	103	141
83	298	108	143
88	307	105	136
86	303	108	139
86	305	107	139
84	305	100	137
81	305	97	139
76	305	95	140
74	305	95	141
73	308	93	140
73	314	94	133
82	314	85	132
77	315	90	133
82	316	85	131
84	315	82	134
103	319	66	129
115	324	57	122
116	326	57	120
109	323	60	123
115	325	59	120
103	325	69	122
104	323	64	126
109	323	64	125
118	325	56	120
115	325	65	120
93	309	67	138
80	301	63	143
84	298	73	147
84	298	95	149
82	298	116	145
73	303	122	141
65	299	96	148
69	307	88	137
63	306	88	138
63	311	87	133
70	306	85	139
60	305	92	141
63	313	88	135
60	314	93	136
62	318	94	134
0	302	53	157
1	305	46	150
1	304	48	151
0	304	52	151
1	305	53	150
0	304	52	152
0	303	51	153
0	303	52	153
0	305	50	151
0	304	48	153
0	302	43	155
0	308	34	147
0	333	33	124
11	329	61	128
3	319	65	137
0	321	61	138
0	318	55	141
0	319	50	140
1	323	44	136
0	321	37	139
0	322	32	138
0	321	28	141
0	318	26	140
0	315	25	138
0	315	25	124
0	318	25	111
0	317	28	113
1	315	33	133
2	316	43	138
0	314	56	136
0	315	66	135
1	315	74	135
3	315	83	132
3	310	90	140
4	301	92	148
0	299	49	145
0	301	53	143
1	300	59	143
3	299	68	143
9	299	74	143
16	299	78	142
23	300	82	141
31	299	81	140
40	300	77	140
53	299	76	139
59	298	77	139
69	298	76	139
78	296	75	141
91	296	70	142
108	296	64	141
121	295	59	141
131	295	59	139
142	294	58	140
150	294	58	139
156	294	60	138
162	294	61	137
165	296	67	137
171	297	72	135
176	297	73	135
186	299	74	135
190	298	74	136
197	300	73	136
205	300	71	136
212	302	69	136
224	303	65	135
234	303	62	136
244	304	59	134
251	302	55	135
257	303	55	137
261	304	57	134
264	303	62	134
264	303	72	135
265	302	79	135
265	303	84	134
264	301	88	135
264	301	86	134
262	300	86	133
260	299	88	133
260	299	85	134
262	299	81	134
265	299	77	133
268	298	72	134
273	297	67	134
277	298	62	134
278	297	61	134
278	297	64	134
276	297	68	133
276	299	70	132
275	301	71	130
276	301	71	129
276	302	70	128
276	302	70	128
273	302	71	129
274	302	68	129
273	305	65	126
272	304	66	128
271	303	65	128
270	303	66	129
269	301	65	129
268	300	65	130
267	300	66	130
264	301	64	129
261	299	67	129
258	299	68	129
251	297	74	131
246	297	79	131
243	298	82	131
241	300	85	129
240	301	85	128
239	303	84	126
237	303	89	128
233	304	92	125
231	304	93	125
228	305	92	125
227	303	89	127
224	301	87	129
224	301	82	131
223	302	76	130
223	301	71	131
224	298	65	133
227	295	57	137
227	294	53	138
226	296	53	136
224	295	54	136
220	296	56	134
221	296	58	135
217	295	65	137
217	294	64	139
220	294	64	140
223	295	68	140
225	297	72	139
229	299	72	138
232	300	75	136
235	300	72	136
237	302	75	136
238	303	87	135
239	302	88	136
247	300	83	140
254	302	77	138
273	304	71	136
280	303	70	138
288	305	72	136
292	303	77	136
299	302	73	136
311	303	86	133
320	304	88	132
328	304	85	129
334	306	85	127
339	306	86	126
344	302	87	130
346	302	93	131
348	300	97	131
352	297	93	133
358	297	89	135
361	301	85	131
359	302	88	127
355	301	76	131
351	298	67	134
345	298	67	134
342	297	69	134
336	297	65	136
330	297	63	136
316	298	70	136
311	298	66	137
304	299	67	138
286	298	66	141
280	300	66	134
275	300	67	137
269	303	62	136
263	307	61	133
258	300	65	140
252	296	67	143
247	296	70	145
242	292	71	149
240	290	72	152
234	288	73	154
230	288	73	157
229	289	74	156
225	290	73	157
216	292	77	155
203	294	82	151
191	302	90	144
181	292	98	155
170	293	106	154
164	292	107	156
154	293	110	155
149	291	105	159
143	292	100	159
136	294	95	157
131	295	91	157
123	297	92	155
107	297	102	153
88	300	117	153
67	304	137	151
42	306	151	148
28	310	158	145
20	312	158	146
13	318	163	140
9	320	162	139
7	322	160	136
5	317	161	139
2	320	153	139
1	319	140	140
0	316	123	144
0	319	119	142
0	320	111	138
59	325	132	128
72	326	112	127
81	327	93	129
3	314	73	140
0	312	69	145
1	310	62	145
1	312	61	141
0	311	58	139
0	315	55	137
1	319	57	140
0	319	61	145
0	320	62	143
0	320	66	142
0	319	70	143
3	319	72	142
10	317	70	141
20	319	70	138
27	320	72	136
35	316	69	140
46	314	69	141
49	308	76	145
53	299	78	153
58	287	81	164
65	278	78	171
71	264	77	183
78	259	78	184
82	259	76	176
89	260	76	173
96	259	72	168
104	259	69	167
110	263	67	167
116	279	64	156
120	284	64	153
123	290	65	152
127	303	64	141
130	306	63	139
130	312	63	133
131	313	60	131
133	314	58	129
135	313	57	130
137	309	58	129
139	305	58	133
139	304	60	134
139	303	61	133
137	302	64	134
135	302	67	133
132	304	73	133
132	303	76	133
131	304	80	132
134	305	78	131
142	305	71	132
150	303	66	133
154	303	65	133
156	302	67	133
159	301	67	134
162	300	67	134
166	300	67	133
168	304	66	130
169	303	67	131
172	304	66	129
176	304	66	128
179	307	69	122
178	307	72	124
176	311	78	121
176	311	88	120
173	312	99	121
173	314	98	119
171	311	98	120
170	309	97	122
169	307	95	123
168	308	91	123
169	307	87	121
179	307	80	121
190	299	92	129
207	295	81	137
205	295	77	137
217	298	66	136
231	296	59	136
237	297	55	133
238	299	59	130
241	307	68	124
241	310	75	121
246	310	73	119
249	311	74	119
255	312	77	119
259	308	75	126
260	321	73	115
268	320	69	111
280	316	76	118
302	305	68	128
225	321	71	120
321	301	69	131
329	304	73	127
336	302	69	128
342	302	75	131
344	303	78	132
344	294	81	140
378	292	71	138
372	293	71	136
379	292	72	139
383	293	74	139
379	293	75	141
384	293	71	141
384	291	77	143
386	290	81	144
385	290	79	145
394	291	76	146
389	292	76	147
392	294	71	145
379	292	65	147
381	288	64	148
383	288	63	148
386	287	66	145
378	285	68	151
402	284	95	148
422	283	88	158
419	283	99	166
417	278	107	167
423	276	105	178
429	270	104	182
430	264	106	189
436	259	109	194
444	259	133	197
451	256	124	200
457	255	136	205
346	273	101	184
340	269	110	188
331	270	81	175
328	280	67	164
318	282	60	143
314	286	67	138
308	284	74	141
304	283	74	142
299	283	74	145
294	283	75	144
287	288	74	140
284	288	75	141
278	288	75	140
274	289	71	141
267	290	70	139
263	287	66	144
314	284	62	144
313	281	60	146
313	281	63	146
310	280	64	147
311	281	62	145
307	281	64	146
307	279	64	148
304	278	61	148
305	277	58	153
312	276	58	153
305	278	64	151
304	279	63	149
306	280	63	151
306	278	59	155
301	280	63	154
301	279	61	155
301	281	59	152
302	281	57	153
306	281	57	151
313	280	55	152
313	282	56	150
314	280	55	149
312	280	56	151
310	281	56	151
301	281	63	153
303	281	59	151
306	283	59	148
310	285	59	148
313	285	61	147
311	285	65	149
306	286	71	148
304	285	75	149
305	284	76	150
305	285	76	148
300	287	79	148
323	288	63	145
322	286	66	146
322	284	65	148
324	284	65	148
323	284	65	149
320	284	65	150
318	284	69	149
314	284	72	149
317	284	70	149
315	284	72	149
318	284	70	150
324	284	67	149
331	285	59	148
336	286	59	146
341	286	58	143
349	288	58	144
345	287	55	143
346	288	58	143
346	287	56	143
343	286	57	143
338	286	63	146
347	284	62	147
337	284	63	146
345	285	66	146
349	285	63	146
350	287	62	147
356	288	64	146
360	288	65	146
359	287	65	146
360	286	61	146
363	286	58	145
366	287	65	143
368	284	64	145
367	285	65	146
366	285	69	146
366	284	66	147
357	288	73	143
364	286	73	144
355	289	80	142
358	286	77	144
356	286	80	145
353	286	84	145
349	286	88	145
347	287	91	145
355	287	85	144
360	288	83	144
364	288	81	146
365	287	82	147
366	287	83	145
369	287	83	146
366	286	87	147
371	286	87	147
372	286	89	147
379	286	87	147
381	287	85	147
380	285	88	147
384	284	88	147
383	286	93	145
383	284	92	146
390	283	92	147
459	268	86	168
469	277	76	158
456	281	81	151
468	283	71	149
469	286	61	146
455	286	66	144
450	287	69	141
443	284	76	144
441	282	79	146
439	283	80	145
440	284	79	144
438	287	79	140
434	289	84	138
435	290	85	139
434	288	88	141
436	289	82	139
406	292	87	136
401	292	89	136
398	291	90	136
399	287	87	139
400	287	84	138
402	286	81	140
403	287	78	138
404	290	74	135
400	293	75	134
400	292	72	134
395	293	72	134
391	294	72	132
388	293	72	133
384	294	74	131
381	293	76	133
374	293	81	133
367	295	88	134
360	294	96	136
359	298	96	132
356	292	96	139
356	297	92	134
354	293	89	138
353	295	88	137
350	299	87	132
348	300	82	131
342	301	81	129
339	296	75	135
339	295	68	137
334	296	69	137
332	298	71	136
330	299	70	135
328	300	70	134
326	302	68	132
325	303	65	130
324	302	64	130
318	300	67	131
314	291	69	141
308	288	75	145
298	286	85	148
293	291	88	144
292	303	88	132
292	301	86	135
291	301	82	135
285	302	82	135
277	305	84	132
271	297	85	139
262	302	89	134
254	301	95	136
252	301	96	135
251	302	98	135
261	299	90	137
265	299	87	138
267	298	81	139
272	298	79	139
254	299	90	138
260	303	84	134
264	301	75	137
260	302	73	135
264	304	72	133
267	304	70	134
268	302	64	136
270	302	62	138
271	303	60	136
272	304	59	134
271	303	57	134
267	304	60	132
264	304	61	133
261	302	62	136
256	304	61	134
251	302	63	134
245	303	64	135
242	302	62	137
234	302	60	136
231	305	60	134
224	306	59	133
219	299	59	141
148	305	57	132
144	304	55	131
140	304	52	132
127	306	59	130
116	306	68	132
108	304	71	134
104	305	72	133
100	306	73	132
96	305	78	133
94	307	81	132
93	307	83	132
92	308	86	134
92	309	84	134
91	310	82	134
90	309	80	134
88	308	75	135
86	306	72	137
85	305	66	138
82	304	63	138
76	304	64	139
72	304	66	137
68	303	67	139
64	302	67	138
58	303	68	140
53	303	69	138
49	303	71	138
45	303	73	139
39	303	77	140
34	303	77	142
31	302	72	144
29	302	67	144
27	302	66	143
26	301	66	143
22	301	70	145
22	301	70	146
20	301	73	146
20	301	73	146
20	301	73	146
22	301	70	146
22	303	70	144
22	301	71	145
23	300	69	146
23	300	68	147
22	297	63	151
20	297	63	149
18	296	65	151
15	297	68	149
12	297	71	147
9	296	75	151
3	295	78	151
1	295	77	151
1	294	74	153
0	294	72	154
0	295	63	154
0	297	56	149
0	298	50	147
0	297	45	153
0	298	43	152
0	297	39	151
0	298	40	149
0	298	38	150
0	298	39	149
0	299	40	147
0	300	42	145
0	299	44	145
1	301	45	145
1	297	47	151
2	298	49	150
0	296	47	152
2	298	44	148
1	295	40	152
1	296	41	152
1	299	42	148
1	301	43	144
2	308	41	141
2	314	39	129
0	320	36	118
1	323	35	114
1	318	32	120
3	326	30	112
0	331	31	106
0	330	29	100
3	330	27	102
1	335	31	96
0	335	36	94
3	330	41	104
3	326	39	111
1	339	41	106
1	315	37	131
0	305	36	130
0	313	35	121
5	303	38	124
14	321	46	110
18	315	47	119
16	332	52	100
15	333	53	104
12	323	55	115
10	324	55	115
8	307	54	129
8	270	44	139
8	260	42	165
4	268	50	131
3	270	40	137
3	262	38	152
3	268	35	140
2	274	33	132
3	272	30	133
3	277	29	127
4	281	28	125
1	277	30	116
5	285	29	117
0	285	35	102
3	289	36	108
2	281	40	107
0	285	37	110
3	287	36	130
1	275	35	121
2	277	32	125
3	284	39	116
0	276	31	136
1	273	35	119
2	270	31	132
3	272	31	125
6	276	37	122
4	272	39	122
6	271	42	114
8	274	39	120
10	269	44	119
8	268	60	115
123	285	73	151
141	285	73	152
143	285	75	154
145	284	75	153
147	284	72	153
148	285	71	153
149	284	71	153
149	283	71	153
149	284	69	153
149	283	65	154
151	283	64	154
152	282	63	155
153	283	63	157
154	283	62	155
155	284	60	157
153	285	61	158
150	284	62	157
147	284	63	160
145	284	64	156
141	284	66	158
135	284	70	157
133	283	71	159
130	283	75	159
128	282	77	160
125	281	80	160
122	279	83	162
114	280	87	163
109	279	90	164
103	279	93	165
99	277	93	166
94	275	89	167
88	273	88	167
85	275	86	164
85	274	85	166
86	275	83	166
86	273	83	170
83	271	76	168
85	272	73	165
84	272	69	166
84	272	64	165
80	272	66	164
80	272	64	166
79	271	64	165
79	272	67	168
83	272	65	167
87	272	65	167
89	272	63	167
91	270	63	166
94	271	65	169
97	271	66	165
98	272	67	165
98	272	67	165
94	272	70	164
92	272	72	166
90	272	75	168
89	271	75	167
87	271	77	166
85	270	80	168
80	271	83	168
77	271	86	169
73	271	86	169
68	269	85	170
64	269	87	170
64	268	83	171
62	269	81	170
63	270	78	169
63	268	79	171
61	263	79	178
56	263	83	179
54	265	81	178
51	267	80	177
50	269	79	175
45	268	80	175
43	270	79	173
40	267	77	174
37	270	74	171
36	272	71	170
34	274	72	167
31	275	74	168
31	275	74	168
33	276	71	167
36	277	66	167
38	279	64	167
41	280	63	166
44	279	61	168
47	277	61	169
49	277	61	169
51	278	60	169
51	277	58	169
53	276	59	169
56	275	58	169
59	274	58	168
64	273	57	167
68	273	57	165
70	274	58	167
68	274	60	167
67	275	60	167
69	274	59	168
71	274	58	169
71	274	60	170
72	274	59	170
73	275	59	170
75	275	59	169
76	275	60	170
78	276	62	170
81	276	63	167
85	276	63	167
90	277	62	168
94	278	61	168
97	279	61	168
103	278	62	169
106	279	65	168
108	279	65	168
111	279	65	167
113	277	65	166
113	277	67	166
110	276	70	166
111	274	68	166
110	274	69	167
108	274	68	168
103	274	72	168
100	273	72	169
95	273	71	169
94	274	71	168
92	274	71	168
87	275	74	168
83	274	74	168
78	274	76	168
75	273	77	169
74	273	78	169
73	275	80	168
74	277	80	168
77	277	77	168
79	277	77	169
81	278	77	168
84	281	77	166
89	282	76	166
91	285	78	165
103	288	72	162
104	288	78	160
106	288	80	159
109	287	82	160
112	286	84	161
121	285	78	162
120	284	81	165
121	282	81	166
120	282	80	167
119	281	80	167
115	280	82	168
112	279	84	169
110	281	85	167
107	279	85	166
104	279	85	166
101	278	87	166
99	278	88	166
97	278	88	168
95	277	89	168
94	276	90	170
95	277	89	171
100	276	85	173
108	276	77	173
111	277	75	173
113	277	73	172
117	278	70	172
118	278	69	171
119	276	73	171
119	278	73	171
119	277	73	171
118	277	75	171
114	275	80	171
109	277	87	170
105	279	91	168
102	280	99	166
100	279	103	166
98	278	106	168
95	277	108	171
96	278	105	168
98	277	97	170
101	279	87	167
108	280	81	165
113	277	78	168
115	279	82	166
113	277	85	167
111	279	87	166
106	278	92	166
104	279	96	166
102	279	98	164
101	281	100	162
100	282	102	161
101	281	100	162
103	282	95	160
116	284	84	159
129	282	72	161
135	280	68	162
138	283	75	158
139	284	79	158
137	282	85	161
139	289	90	155
143	291	94	154
150	294	93	151
158	295	92	151
172	303	87	144
190	303	79	144
205	300	69	148
216	308	70	140
229	311	64	137
241	311	64	137
246	310	66	139
252	305	68	142
256	311	70	134
260	312	71	133
265	305	81	142
272	304	80	143
282	304	75	140
287	298	80	148
305	296	66	147
222	314	72	126
230	308	74	131
236	303	73	134
243	303	70	134
248	302	77	133
264	302	77	133
271	307	80	126
275	305	76	128
287	302	73	131
294	303	80	134
322	303	68	136
327	302	62	136
327	304	67	130
324	307	69	131
328	305	69	131
363	302	62	131
366	296	61	136
369	292	60	139
366	287	64	143
366	291	66	142
366	289	68	145
365	286	68	147
370	288	73	144
375	291	71	141
372	291	73	143
374	290	70	144
378	289	69	143
376	295	69	138
375	293	69	140
379	294	68	139
378	292	70	140
376	293	69	139
378	292	67	138
376	292	68	137
377	292	66	136
376	294	63	136
379	292	59	135
376	290	58	140
378	290	58	137
373	289	58	143
372	293	55	140
367	295	56	140
378	294	54	137
371	298	53	134
381	294	54	128
373	294	55	133
377	294	54	133
374	294	54	133
377	294	55	125
364	295	61	135
378	296	66	127
377	297	70	127
381	298	74	126
387	300	71	123
386	301	77	120
387	302	78	121
388	303	81	121
390	302	78	123
386	300	80	127
391	303	78	123
397	302	76	124
400	301	75	125
404	299	75	127
408	300	74	128
411	300	74	127
425	301	68	127
437	301	62	127
444	302	59	125
449	302	58	123
455	301	56	124
465	302	52	124
470	303	51	121
469	302	58	123
469	300	65	123
471	300	71	124
471	298	77	126
473	299	78	126
474	298	76	127
475	300	76	125
478	298	76	126
488	299	71	125
498	297	64	127
566	281	65	154
567	280	70	156
566	278	69	158
565	279	66	155
561	279	67	154
557	279	70	153
549	278	74	152
545	279	74	153
519	282	69	147
524	282	72	148
535	280	84	152
533	281	85	151
533	281	87	152
535	281	83	152
536	280	80	154
535	279	77	155
533	278	77	155
532	279	79	155
530	278	82	156
528	278	82	155
526	276	77	155
